UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,4,2018,41,3908811,1934433,1974378,1479873,1463030,249225,282235,26929,25599,134375,155575,5605,5404,38426,42535,1513021,1499251,262649,298385,41584,41635,149517,172346,9837,9958,1517007,1571647,1108963,1107324,231425,262208,13977,14385,130282,151485,3952,3931,28408,32314,1133157,1134574,240496,273751,23856,25599,142974,165628,7283,7586,417426,402731,370910,355706,17800,20027,12952,11214,4093,4090,1653,1473,10018,10221,379864,364677,22153,24634,17728,16036,6543,6718,2554,2372
C,4,2018,42,3860548,1910861,1949687,1460111,1444769,245770,278042,26460,25220,136329,155950,5296,5210,36895,40496,1491864,1479287,258492,293074,40629,40709,151062,172020,9309,9469,1499573,1550885,1094020,1091891,228536,258450,13633,13992,132346,151869,3759,3836,27279,30847,1117230,1117929,237083,269125,23190,24917,144738,165487,6917,7249,411288,398802,366091,352878,17234,19592,12827,11228,3983,4081,1537,1374,9616,9649,374634,361358,21409,23949,17439,15792,6324,6533,2392,2220
C,4,2018,43,3967652,1971583,1996069,1512707,1486012,250878,282144,26815,25416,140520,158411,5556,5056,35107,39030,1542589,1519131,262809,296508,40744,40585,154446,173886,9467,9064,1555001,1595268,1139741,1129313,234399,263521,13710,14279,136628,154515,3997,3735,26526,29905,1162077,1154421,242739,273739,23251,24968,148570,167826,7161,6968,416582,400801,372966,356699,16479,18623,13105,11137,3892,3896,1559,1321,8581,9125,380512,364710,20070,22769,17493,15617,5876,6060,2306,2096
C,4,2018,44,3805684,1878694,1926990,1440342,1432137,239450,273718,25373,24595,135141,154422,4993,4895,33395,37223,1468756,1463559,250579,287289,38692,39211,148514,169213,8756,8867,1491333,1544719,1093265,1091684,224131,255896,13247,13907,131654,150734,3655,3641,25381,28857,1114619,1115792,231862,265700,22525,24499,143121,163478,6714,6833,387361,382271,347077,340453,15319,17822,12126,10688,3487,3688,1338,1254,8014,8366,354137,347767,18717,21589,16167,14712,5393,5735,2042,2034
C,4,2018,45,3925065,1935184,1989881,1484762,1481236,249901,285333,25621,24967,136442,156249,4952,4883,33506,37213,1513142,1512629,260667,298674,39289,40009,149924,170886,8679,8786,1549003,1607675,1138118,1140588,234872,267858,13623,14231,132915,152465,3679,3620,25796,28913,1159728,1164683,242457,277579,23348,25220,144601,165079,6692,6812,386181,382206,346644,340648,15029,17475,11998,10736,3527,3784,1273,1263,7710,8300,353414,347946,18210,21095,15941,14789,5323,5807,1987,1974
C,4,2018,46,4099307,2025071,2074236,1570552,1562740,256447,291456,25752,25109,134227,152744,5047,4764,33046,37423,1598502,1594285,267005,304584,39663,40658,147219,167274,8711,8752,1645815,1698652,1230232,1227507,241730,274451,14009,14674,130616,149164,3695,3574,25533,29282,1251581,1251892,249191,283959,24065,26190,141870,161804,6679,6872,379256,375584,340320,335233,14717,17005,11743,10435,3611,3580,1352,1190,7513,8141,346921,342393,17814,20625,15598,14468,5349,5470,2032,1880
C,4,2018,47,4325372,2132942,2192430,1669167,1666366,266345,305794,26347,25997,131981,151121,4848,4962,34254,38190,1698191,1698491,277289,319143,40954,42260,145191,165623,8818,9197,1755658,1818858,1330379,1333605,251690,288618,14732,15364,128490,147475,3577,3708,26790,30088,1352850,1358658,259556,298406,25514,27632,139912,159982,6831,7186,377284,373572,338788,332761,14655,17176,11615,10633,3491,3646,1271,1254,7464,8102,345341,339833,17733,20737,15440,14628,5279,5641,1987,2011
C,4,2018,48,4332989,2150503,2182486,1686797,1666666,267702,299790,26372,25351,130916,149239,5259,5030,33457,36410,1715004,1697091,278167,312233,40959,41213,143676,163114,9246,9158,1769038,1813435,1344371,1336825,252946,283264,14551,15205,127376,145587,3925,3854,25869,28700,1365909,1360565,260294,292365,25216,27210,138374,157530,7207,7270,381465,369051,342426,329841,14756,16526,11821,10146,3540,3652,1334,1176,7588,7710,349095,336526,17873,19868,15743,14003,5302,5584,2039,1888
C,4,2018,49,4057634,2004002,2053632,1576676,1574384,245504,277375,24619,23737,122664,140189,4469,4664,30070,33283,1602102,1602191,254489,288518,38254,38746,133986,152558,7998,8444,1658676,1715757,1266573,1272687,231945,262133,13950,14333,119528,136937,3331,3490,23349,26177,1286103,1294301,238197,270191,24107,25730,129310,147670,6220,6635,345326,337875,310103,301697,13559,15242,10669,9404,3136,3252,1138,1174,6721,7106,315999,307890,16292,18327,14147,13016,4676,4888,1778,1809
C,4,2018,50,4009448,1980252,2029196,1561034,1556077,247574,280480,24066,23777,114173,132280,4519,4579,28886,32003,1585333,1582695,256247,291171,37342,38379,125016,143988,7820,8390,1639796,1696092,1255331,1258300,233951,265274,13628,14637,111160,129198,3359,3494,22367,25189,1273891,1279020,239927,272975,23493,25796,120533,139291,6129,6670,340456,333104,305703,297777,13623,15206,10438,9140,3013,3082,1160,1085,6519,6814,311442,303675,16320,18196,13849,12583,4483,4697,1691,1720
C,4,2018,51,4026607,1981387,2045220,1570076,1580099,246482,281672,23628,23587,108646,124339,4586,4493,27969,31030,1593396,1605818,254852,292161,36791,38127,118950,135392,8002,8096,1655771,1724213,1277112,1292943,233703,267151,13836,14909,105767,121379,3476,3403,21877,24428,1295098,1312952,239503,274726,23839,26054,114651,130889,6352,6424,325616,321007,292964,287156,12779,14521,9792,8678,2879,2960,1110,1090,6092,6602,298298,292866,15349,17435,12952,12073,4299,4503,1650,1672
C,4,2018,52,4117902,2026509,2091393,1603059,1614216,256764,291386,24115,23976,110248,126324,4441,4465,27882,31026,1626267,1639919,265042,301534,37616,38903,120204,137312,7854,8156,1703226,1774070,1312650,1330637,243735,276771,14269,15344,107437,123285,3390,3491,21745,24542,1330492,1350710,249453,284120,24557,26998,116026,132713,6247,6556,323283,317323,290409,283579,13029,14615,9846,8632,2811,3039,1051,974,6137,6484,295775,289209,15589,17414,13059,11905,4178,4599,1607,1600
C,4,2018,53,4395028,2161468,2233560,1721138,1737510,269206,305617,25181,25319,112363,128285,4658,4772,28922,32057,1745265,1764001,277484,315936,39483,41193,122701,139322,8109,8566,1836547,1912579,1428887,1450371,256308,290932,15442,16626,109504,125334,3628,3739,22778,25577,1447622,1471216,262065,298445,26439,29182,118485,134887,6522,6954,324921,320981,292251,287139,12898,14685,9739,8693,2859,2951,1030,1033,6144,6480,297643,292785,15419,17491,13044,12011,4216,4435,1587,1612
C,4,2018,54,4389042,2144924,2244118,1716765,1755375,260127,297727,24313,24900,110988,129787,4376,4568,28355,31761,1740296,1781561,268043,307565,38690,40865,121008,140741,7897,8408,1842028,1937317,1444820,1481276,247743,283689,15193,16394,108317,126940,3396,3593,22559,25425,1463334,1501980,253330,290835,26428,29180,117014,136365,6365,6808,302896,306801,271945,274099,12384,14038,9120,8506,2671,2847,980,975,5796,6336,276962,279581,14713,16730,12262,11685,3994,4376,1532,1600
C,4,2018,55,4387433,2141918,2245515,1717886,1763103,257693,295495,23952,24579,110228,126457,4238,4517,27921,31364,1741208,1788890,265267,305280,38016,40682,120179,137021,7589,8207,1851180,1948953,1456359,1497853,246051,282216,15231,16375,107641,123715,3326,3602,22572,25192,1475007,1518293,251431,289327,26478,29264,116360,132890,6203,6705,290738,296562,261527,265250,11642,13279,8721,8204,2587,2742,912,915,5349,6172,266201,270597,13836,15953,11538,11418,3819,4131,1386,1502
C,4,2018,56,4374630,2131507,2243123,1726545,1777002,251089,291157,23378,24410,98878,115535,4197,4269,27420,30750,1749391,1802185,258462,300791,37504,40539,108527,125773,7571,7858,1855864,1962913,1478589,1526526,240118,278725,15143,16556,96508,112894,3371,3386,22135,24826,1496863,1546650,245327,285756,26445,29652,104926,121731,6221,6376,275643,280210,247956,250476,10971,12432,8235,7854,2370,2641,826,883,5285,5924,252528,255535,13135,15035,11059,10887,3601,4042,1350,1482
C,4,2018,57,4424250,2147549,2276701,1739952,1804737,253434,294437,23043,24234,99780,118976,4077,4285,27263,30032,1762675,1829383,260564,303488,37261,40130,109363,129043,7328,7852,1880942,2000664,1500247,1557252,242864,282244,14971,16814,97394,116356,3284,3470,22182,24528,1518493,1577138,248017,288978,26418,29827,105835,125111,6038,6506,266607,276037,239705,247485,10570,12193,8072,7420,2386,2620,793,815,5081,5504,244182,252245,12547,14510,10843,10303,3528,3932,1290,1346
C,4,2018,58,4463404,2173882,2289522,1760236,1812313,257815,298792,22998,24268,101603,120136,4210,4128,27020,29885,1782841,1836744,264912,308003,37079,40233,111153,129909,7417,7619,1909693,2019870,1522657,1571059,247228,286675,15127,16885,99275,117608,3365,3325,22041,24318,1540951,1590678,252309,293529,26512,29940,107686,126059,6070,6268,264189,269652,237579,241254,10587,12117,7871,7383,2328,2528,845,803,4979,5567,241890,246066,12603,14474,10567,10293,3467,3850,1347,1351
C,4,2018,59,4256202,2057325,2198877,1674365,1750278,238977,280285,20742,22472,94565,114328,3700,3833,24976,27681,1695144,1773027,245462,288467,34078,37679,103164,123307,6593,6958,1824031,1953304,1464662,1530250,229380,269263,13943,15758,92501,112069,2997,3143,20548,22821,1481613,1548829,234062,275359,24898,28392,100075,119934,5454,5828,233294,245573,209703,220028,9597,11022,6799,6714,2064,2259,703,690,4428,4860,213531,224198,11400,13108,9180,9287,3089,3373,1139,1130
C,4,2018,60,4273427,2061784,2211643,1683884,1768842,234765,276221,20654,22164,94111,113391,3591,3770,24779,27255,1704447,1791087,241179,284457,34030,37213,102639,122075,6455,6855,1836026,1971378,1481021,1553205,225590,265601,13900,15792,92081,111290,2938,3052,20496,22438,1497875,1571307,230289,271793,24966,28266,99660,118853,5371,5696,225758,240265,202863,215637,9175,10620,6754,6372,2030,2101,653,718,4283,4817,206572,219780,10890,12664,9064,8947,2979,3222,1084,1159
C,4,2018,61,4140882,1988439,2152443,1626820,1721065,224059,269878,19623,21134,91193,110729,3442,3452,23302,26185,1646187,1742622,230127,277587,32465,36041,98958,118710,6096,6434,1777321,1924207,1437320,1516441,215302,259585,13247,15095,89343,108643,2789,2853,19320,21590,1453216,1534000,219742,265296,23898,27567,96258,115603,5080,5393,211118,228236,189500,204624,8757,10293,6376,6039,1850,2086,653,599,3982,4595,192971,208622,10385,12291,8567,8474,2700,3107,1016,1041
C,4,2018,62,4043451,1934467,2108984,1585663,1688858,214903,260408,18806,20764,89662,110273,3169,3520,22264,25161,1604184,1709383,220665,267897,30981,35022,97087,118153,5732,6318,1731960,1887400,1403786,1490140,206487,250550,12718,14936,87885,108204,2617,2904,18467,20666,1419005,1506809,210657,256067,22812,26833,94501,115031,4844,5268,202507,221584,181877,198718,8416,9858,6088,5828,1777,2069,552,616,3797,4495,185179,202574,10008,11830,8169,8189,2586,3122,888,1050
C,4,2018,63,3992538,1905758,2086780,1568641,1677597,206575,252425,17863,19409,88288,110113,3090,3322,21301,23914,1586298,1697090,212015,259578,29771,32980,95334,117405,5526,6039,1713142,1874104,1394794,1485557,198778,243472,12470,14254,86596,108243,2571,2748,17933,19830,1409526,1501484,202801,248863,22558,25694,92916,114646,4677,5105,192616,212676,173847,192040,7797,8953,5393,5155,1692,1870,519,574,3368,4084,176772,195606,9214,10715,7213,7286,2418,2759,849,934
C,4,2018,64,3768155,1784850,1983305,1479591,1605328,185826,233853,16327,17988,80861,100897,2699,3021,19546,22218,1495872,1623459,190722,240356,27524,30918,87092,107574,4862,5532,1612483,1789000,1324145,1430026,178696,225582,11488,13234,79453,99204,2238,2504,16463,18450,1337757,1444883,182312,230423,21036,24132,84995,105102,4130,4695,172367,194305,155446,175302,7130,8271,4839,4754,1408,1693,461,517,3083,3768,158115,178576,8410,9933,6488,6786,2097,2472,732,837
C,4,2018,65,3656351,1728114,1928237,1438608,1566734,174313,221272,15053,16981,79339,99603,2690,2905,18111,20742,1453639,1583683,178805,227211,25357,29092,85234,105864,4777,5296,1568374,1745148,1294392,1401149,167718,213506,10687,12585,77980,97999,2293,2434,15304,17475,1306978,1415271,171031,218058,19482,22956,83249,103495,4119,4510,159740,183089,144216,165585,6595,7766,4366,4396,1359,1604,397,471,2807,3267,146661,168412,7774,9153,5875,6136,1985,2369,658,786
C,4,2018,66,3506082,1653133,1852949,1385614,1512884,162780,210796,13985,15858,71553,91415,2382,2679,16819,19317,1399571,1528778,166939,216339,23906,27433,76717,96902,4333,4853,1504386,1682719,1250758,1359032,156951,203398,10100,11867,70326,89959,2019,2257,14232,16206,1262479,1372179,160056,207616,18542,21788,74963,94775,3719,4152,148747,170230,134856,153852,5829,7398,3885,3991,1227,1456,363,422,2587,3111,137092,156599,6883,8723,5364,5645,1754,2127,614,701
C,4,2018,67,3344961,1569346,1775615,1308468,1441047,157844,205929,13455,15181,71162,92695,2321,2479,16096,18284,1321848,1455906,161818,211295,22910,26090,76162,98028,4182,4596,1427004,1610217,1179551,1291418,152055,198922,9772,11220,69965,91187,1982,2105,13679,15365,1190819,1303747,155006,203031,17920,20575,74439,95840,3633,3911,142342,165398,128917,149629,5789,7007,3683,3961,1197,1508,339,374,2417,2919,131029,152159,6812,8264,4990,5515,1723,2188,549,685
C,4,2018,68,3309746,1554763,1754983,1298405,1427223,152639,199305,13154,14472,72907,93789,2402,2583,15256,17611,1311051,1441500,156429,204494,22278,24947,77492,98834,4189,4639,1418738,1596248,1175033,1283390,147184,192504,9696,10892,71808,92434,2019,2193,12998,14835,1185745,1295282,150078,196460,17534,19926,75878,96845,3602,3993,136025,158735,123372,143833,5455,6801,3458,3580,1099,1355,383,390,2258,2776,125306,146218,6351,8034,4744,5021,1614,1989,587,646
C,4,2018,69,3163974,1481455,1682519,1248131,1382282,137763,183165,12090,13420,67055,84837,2212,2398,14204,16417,1259911,1395784,141211,187855,20611,23428,71353,89390,3851,4208,1358832,1536999,1136821,1250174,132950,177097,8983,10158,66046,83600,1881,2052,12151,13918,1146819,1261507,135566,180693,16378,18883,69872,87582,3321,3630,122623,145520,111310,132108,4813,6068,3107,3262,1009,1237,331,346,2053,2499,113092,134277,5645,7162,4233,4545,1481,1808,530,578
C,4,2018,70,3203293,1498793,1704500,1278309,1419938,129984,173756,11480,12768,63124,79723,2029,2165,13867,16150,1289886,1433295,133369,178298,19959,22612,67112,84198,3597,3975,1380477,1563692,1170764,1291864,125386,167984,8544,9764,62141,78547,1740,1843,11902,13690,1180617,1303062,127979,171486,15936,18310,65689,82482,3145,3435,118316,140808,107545,128074,4598,5772,2936,3004,983,1176,289,322,1965,2460,109269,130233,5390,6812,4023,4302,1423,1716,452,540
C,4,2018,71,3107313,1450025,1657288,1249339,1395785,117182,157871,10924,12178,57665,74175,1824,1900,13091,15379,1260408,1408602,120224,162043,19059,21689,61299,78337,3320,3600,1341982,1525810,1150824,1276080,113119,152467,8253,9392,56893,73068,1566,1616,11327,13187,1160355,1286963,115466,155722,15449,17718,60112,76766,2882,3129,108043,131478,98515,119705,4063,5404,2671,2786,772,1107,258,284,1764,2192,100053,121639,4758,6321,3610,3971,1187,1571,438,471
C,4,2018,72,2344880,1084575,1260305,919462,1043349,95215,131525,8473,9665,49621,61986,1674,1753,10130,12027,927873,1053262,97669,134847,14468,16714,52692,65504,2948,3199,990639,1143062,833802,936451,91599,126700,6218,7224,48923,61071,1447,1517,8650,10099,840940,944689,93446,129195,11416,13261,51657,64140,2556,2807,93936,117243,85660,106898,3616,4825,2255,2441,698,915,227,236,1480,1928,86933,108573,4223,5652,3052,3453,1035,1364,392,392
C,4,2018,73,2339549,1075306,1264243,915422,1050573,92428,129670,8157,9482,47945,60911,1463,1685,9891,11922,923724,1060448,94764,132974,14034,16594,50833,64303,2744,3114,987063,1153328,834778,949278,89168,125263,6124,7192,47233,60018,1260,1434,8500,10143,841841,957614,90934,127784,11278,13383,49812,63002,2416,2702,88243,110915,80644,101295,3260,4407,2033,2290,712,893,203,251,1391,1779,81883,102834,3830,5190,2756,3211,1021,1301,328,412
C,4,2018,74,2270454,1036969,1233485,891671,1037982,84408,119996,7431,8729,43242,54205,1325,1373,8892,11200,899171,1047270,86373,123053,12866,15503,45796,57260,2438,2735,958193,1130959,819640,944106,81390,116050,5625,6725,42661,53388,1155,1198,7722,9492,826131,951914,82909,118384,10440,12614,44930,56054,2141,2407,78776,102526,72031,93876,3018,3946,1806,2004,581,817,170,175,1170,1708,73040,95356,3464,4669,2426,2889,866,1206,297,328
C,4,2018,75,2250369,1022107,1228262,884098,1040057,80089,116629,6885,8240,41363,51400,1159,1353,8513,10583,891268,1048879,82086,119489,12176,14805,43669,54220,2166,2524,949118,1129872,817269,950198,77260,112597,5335,6257,40814,50664,1024,1143,7416,9013,823511,957666,78794,114750,10063,12028,42862,53135,1909,2181,72989,98390,66829,89859,2829,4032,1550,1983,549,736,135,210,1097,1570,67757,91213,3292,4739,2113,2777,807,1085,257,343
C,4,2018,76,1944524,874389,1070135,752230,900420,69845,104005,6151,7198,37660,47942,1041,1196,7462,9374,758462,908240,71563,106517,10702,12890,39827,50517,1924,2235,809163,982925,692478,820325,67365,100751,4760,5515,37174,47279,900,1002,6486,8053,697868,826990,68699,102696,8800,10514,39098,49547,1685,1940,65226,87210,59752,80095,2480,3254,1391,1683,486,663,141,194,976,1321,60594,81250,2864,3821,1902,2376,729,970,239,295
C,4,2018,77,1760160,782986,977174,671138,819947,63259,96517,5527,6677,35425,44552,954,1096,6683,8385,676734,826884,64744,98768,9594,11720,37413,46947,1784,2082,722199,894508,615339,744033,60984,93269,4251,5205,34989,43925,842,923,5794,7153,620180,749908,62114,94999,7852,9608,36750,46024,1573,1793,60787,82666,55799,75914,2275,3248,1276,1472,436,627,112,173,889,1232,56554,76976,2630,3769,1742,2112,663,923,211,289
C,4,2018,78,1647534,728175,919359,622318,768691,59732,92457,5056,6313,33843,42631,902,1108,6324,8159,627661,775477,61152,94710,8738,11142,35789,44917,1664,2093,670480,840157,569443,696072,57534,89359,3866,4859,33393,42030,773,914,5471,6923,574040,701791,58602,91046,7109,9057,35147,44045,1461,1777,57695,79202,52875,72619,2198,3098,1190,1454,450,601,129,194,853,1236,53621,73686,2550,3664,1629,2085,642,872,203,316
C,4,2018,79,1536279,674821,861458,581434,727386,52604,82588,4429,5677,30125,37713,742,973,5487,7121,586084,733347,53878,84443,7746,9962,31739,39732,1360,1810,623040,788848,533847,660701,50651,79706,3407,4374,29751,37183,632,820,4752,6064,537846,665757,51621,81101,6324,8122,31200,38946,1195,1542,51781,72610,47587,66685,1953,2882,1022,1303,374,530,110,153,735,1057,48238,67590,2257,3342,1422,1840,539,786,165,268
C,4,2018,80,1434588,622307,812281,535836,685207,48417,78193,4094,5278,28111,36172,713,943,5136,6488,540164,690602,49625,79972,7144,9027,29671,38035,1299,1715,574336,743859,491703,622398,46683,75474,3135,4064,27775,35671,598,772,4442,5480,495429,626911,47605,76830,5827,7313,29159,37302,1110,1447,47971,68422,44133,62809,1734,2719,959,1214,336,501,115,171,694,1008,44735,63691,2020,3142,1317,1714,512,733,189,268
C,4,2018,81,1298819,555215,743604,478771,628156,42490,71031,3504,4680,25348,32947,638,764,4464,6026,482584,633185,43489,72652,6086,8213,26738,34677,1146,1478,511545,680616,438500,570057,40823,68670,2725,3572,25049,32479,557,649,3891,5189,441811,574358,41578,69923,5028,6689,26304,34019,1009,1282,43670,62988,40271,58099,1667,2361,779,1108,299,468,81,115,573,837,40773,58827,1911,2729,1058,1524,434,658,137,196
