UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,12,2018,8,4096157,2091961,2004196,1497243,1430002,315572,306478,33793,32834,115427,110529,6433,6124,123493,118229,1610818,1538649,381640,370254,58836,57037,161159,153820,15312,14499,1550199,1481386,1035905,984891,285551,276980,17267,16914,109068,104571,4239,4060,98169,93970,1126606,1071619,338752,328306,33501,32657,147102,140631,10754,10207,541762,522810,461338,445111,30021,29498,16526,15920,6359,5958,2194,2064,25324,24259,484212,467030,42888,41948,25335,24380,14057,13189,4558,4292
P,12,2018,9,4038543,2060142,1978401,1480937,1415435,310630,302945,33083,32067,110689,106898,6248,6090,118555,114966,1589943,1521028,374235,365418,57176,55373,154365,148609,14627,14261,1527181,1464074,1025322,976132,281453,274414,17449,16950,104640,101064,4233,4074,94084,91440,1112259,1060501,332764,324836,32999,32108,140869,135801,10389,10062,532961,514327,455615,439303,29177,28531,15634,15117,6049,5834,2015,2016,24471,23526,477684,460527,41471,40582,24177,23265,13496,12808,4238,4199
P,12,2018,10,4152180,2119615,2032565,1527202,1457273,322047,313781,33709,32380,112392,108487,6341,6218,117924,114426,1635415,1562340,385517,376179,57675,55573,155324,149581,14892,14268,1573123,1507997,1058513,1007712,292171,285087,17745,17281,106338,102676,4291,4182,94065,91059,1145138,1091723,343693,335740,33350,32198,142199,136893,10600,10065,546492,524568,468689,449561,29876,28694,15964,15099,6054,5811,2050,2036,23859,23367,490277,470617,41824,40439,24325,23375,13125,12688,4292,4203
P,12,2018,11,4199878,2144235,2055643,1551071,1480870,323063,314737,34452,33451,113748,108734,6355,6245,115546,111606,1657044,1583125,384912,375289,58467,56566,155842,148845,14783,14264,1591094,1523868,1075631,1024099,293500,286078,17944,17804,107743,103102,4298,4166,91978,88619,1160380,1105586,343625,335057,33538,32705,142766,136458,10529,10054,553141,531775,475440,456771,29563,28659,16508,15647,6005,5632,2057,2079,23568,22987,496664,477539,41287,40232,24929,23861,13076,12387,4254,4210
P,12,2018,12,4188169,2139696,2048473,1554983,1483172,320475,311110,34621,32923,111642,107380,6219,6075,111756,107813,1657418,1581958,379613,368907,58108,55584,152801,146273,14418,13853,1593007,1522811,1083946,1030424,291886,283156,18077,17519,105688,101839,4240,4059,89170,85814,1166017,1109343,339937,330225,33357,32189,140086,134257,10276,9776,546689,525662,471037,452748,28589,27954,16544,15404,5954,5541,1979,2016,22586,21999,491401,472615,39676,38682,24751,23395,12715,12016,4142,4077
P,12,2018,13,4162565,2126101,2036464,1555396,1479437,312590,305000,33975,33053,111490,109875,6239,6189,106411,102910,1652829,1573547,368250,359318,56904,55068,150795,147642,13945,13593,1590148,1522686,1092171,1035363,284979,278343,17986,17682,105911,104615,4219,4252,84882,82431,1170204,1110986,330273,322725,32902,32023,138853,136352,9904,9771,535953,513778,463225,444074,27611,26657,15989,15371,5579,5260,2020,1937,21529,20479,482625,462561,37977,36593,24002,23045,11942,11290,4041,3822
P,12,2018,14,4162360,2123237,2039123,1557915,1486394,310374,301827,33357,32202,112956,112794,6191,5922,102444,99984,1651585,1577725,363294,353867,55830,54140,151136,149569,13731,13233,1599660,1534894,1103964,1049677,283757,276118,18017,17194,107383,107506,4312,4134,82227,80265,1179472,1123221,326895,318725,32921,31744,139531,138508,9942,9583,523577,504229,453951,436717,26617,25709,15340,15008,5573,5288,1879,1788,20217,19719,472113,454504,36399,35142,22909,22396,11605,11061,3789,3650
P,12,2018,15,4153543,2118085,2035458,1560673,1489058,307919,299910,32505,31814,112414,112821,6043,5721,98531,96134,1650691,1576895,358295,349372,54748,53488,148983,148376,13398,12808,1605354,1539500,1115593,1058578,281931,275003,17579,17080,107055,107658,4206,4010,78990,77171,1188027,1129368,323110,315481,32330,31581,137818,137495,9708,9331,512731,495958,445080,430480,25988,24907,14926,14734,5359,5163,1837,1711,19541,18963,462664,447527,35185,33891,22418,21907,11165,10881,3690,3477
P,12,2018,16,4149732,2116004,2033728,1558955,1488123,312040,304608,32919,31621,111695,111234,5997,5767,94398,92375,1644975,1572218,360056,352067,54857,53185,146497,144920,13197,12630,1606755,1541408,1116157,1059640,286346,280064,17832,17221,106386,106302,4232,4037,75802,74144,1185456,1127440,325696,318911,32454,31630,135651,134608,9671,9210,509249,492320,442798,428483,25694,24544,15087,14400,5309,4932,1765,1730,18596,18231,459519,444778,34360,33156,22403,21555,10846,10312,3526,3420
P,12,2018,17,4193812,2140286,2053526,1576433,1503487,319864,311100,32770,31344,112169,110929,5867,5709,93183,90957,1661215,1586315,367340,357764,54960,53158,146185,143721,12914,12566,1632569,1565026,1134473,1077776,294220,286793,17982,17373,107108,106022,4129,3960,74657,73102,1202581,1144598,333006,325121,32877,32071,135721,133636,9455,9147,507717,488500,441960,425711,25644,24307,14788,13971,5061,4907,1738,1749,18526,17855,458634,441717,34334,32643,22083,21087,10464,10085,3459,3419
P,12,2018,18,4319853,2208143,2111710,1619900,1538592,335441,325797,33743,32424,119757,118527,6071,5867,93231,90503,1704735,1620684,382490,372114,56519,54461,153781,151141,13126,12768,1691817,1618174,1169698,1108658,309660,301030,18724,17934,114575,113616,4359,4121,74801,72815,1237898,1174924,348088,338998,34086,33000,143311,141062,9726,9334,516326,493536,450202,429934,25781,24767,15019,14490,5182,4911,1712,1746,18430,17688,466837,445760,34402,33116,22433,21461,10470,10079,3400,3434
P,12,2018,19,4276600,2190106,2086494,1612576,1526469,331132,319802,33162,31901,117092,115175,6050,5623,90094,87524,1694416,1605653,376671,364675,55744,53839,149241,146184,13081,12394,1685855,1605748,1172556,1107252,305871,295685,18592,18028,112068,110425,4335,4018,72433,70340,1238554,1171019,343196,332543,34033,33085,139195,136459,9667,9174,504251,480746,440020,419217,25261,24117,14570,13873,5024,4750,1715,1605,17661,17184,455862,434634,33475,32132,21711,20754,10046,9725,3414,3220
P,12,2018,20,4294879,2199197,2095682,1618884,1531465,333385,322740,33031,31885,119129,117899,6045,5630,88723,86063,1699168,1609495,377569,366334,55589,54062,150942,148187,13158,12188,1699478,1619678,1182688,1116161,308353,299033,18507,17944,114071,113099,4365,4021,71494,69420,1247542,1179267,344633,334888,34034,33371,140965,138585,9850,9073,499719,476004,436196,415304,25032,23707,14524,13941,5058,4800,1680,1609,17229,16643,451626,430228,32936,31446,21555,20691,9977,9602,3308,3115
P,12,2018,21,4277402,2191642,2085760,1611336,1522867,331108,320579,32644,31485,125139,122237,6124,5550,85291,83042,1688507,1597919,373011,361970,54988,53408,155936,151716,12805,11933,1698543,1618350,1180341,1114386,306879,297593,18237,17940,120144,117511,4447,4014,68495,66906,1242460,1174936,341063,331551,33708,33271,146137,142419,9592,8916,493099,467410,430995,408481,24229,22986,14407,13545,4995,4726,1677,1536,16796,16136,446047,422983,31948,30419,21280,20137,9799,9297,3213,3017
P,12,2018,22,4330281,2218931,2111350,1632669,1541144,331235,322714,32913,31372,131904,128830,6302,5694,83908,81596,1708531,1614636,371645,362839,55565,53409,162249,157980,13023,12294,1724755,1645135,1200336,1133395,307125,300234,18464,17739,127019,124084,4554,4111,67257,65572,1261291,1192555,339948,333062,34021,33049,152804,148704,9758,9236,494176,466215,432333,407749,24110,22480,14449,13633,4885,4746,1748,1583,16651,16024,447240,422081,31697,29777,21544,20360,9445,9276,3265,3058
P,12,2018,23,4409200,2264835,2144365,1659079,1561113,344243,331637,33372,31574,139224,134490,6524,6126,82393,79425,1733150,1632378,383389,370434,56574,53723,169010,162770,13278,12758,1765815,1673621,1222232,1149221,319675,308579,18878,17862,134307,129691,4762,4432,65961,63836,1281557,1206637,351449,340138,35090,33421,159550,153591,10027,9623,499020,470744,436847,411892,24568,23058,14494,13712,4917,4799,1762,1694,16432,15589,451593,425741,31940,30296,21484,20302,9460,9179,3251,3135
P,12,2018,24,4493428,2307887,2185541,1681835,1581562,360189,347730,33802,32474,145039,139065,6620,6349,80402,78361,1753748,1651494,397622,385361,57286,55158,174109,167064,13643,12902,1805481,1714117,1241644,1169172,335259,324439,19368,18445,140090,134394,4881,4648,64239,63019,1299103,1225423,365480,355088,35841,34566,164782,158115,10345,9777,502406,471424,440191,412390,24930,23291,14434,14029,4949,4671,1739,1701,16163,15342,454645,426071,32142,30273,21445,20592,9327,8949,3298,3125
P,12,2018,25,4579741,2354162,2225579,1711159,1603546,373943,360057,34925,33413,150350,146202,6884,6363,76901,75998,1779551,1671077,409033,395919,57752,56140,178765,173379,13729,12958,1845531,1751959,1264836,1188722,348582,336682,20111,19457,145480,141432,5030,4677,61492,60989,1319563,1242966,376841,365683,36198,35673,169595,164485,10373,9822,508631,473620,446323,414824,25361,23375,14814,13956,4870,4770,1854,1686,15409,15009,459988,428111,32192,30236,21554,20467,9170,8894,3356,3136
P,12,2018,26,4694550,2413579,2280971,1754000,1642961,384461,368666,36616,34123,155697,154289,6939,6499,75866,74433,1821242,1708895,417640,402449,60128,56894,184120,181690,13816,13159,1894967,1800826,1298973,1222192,358655,344709,21130,19993,150764,149458,5070,4758,60375,59716,1352467,1275112,384969,371860,37709,36268,175075,172865,10496,9947,518612,480145,455027,420769,25806,23957,15486,14130,4933,4831,1869,1741,15491,14717,468775,433783,32671,30589,22419,20626,9045,8825,3320,3212
P,12,2018,27,4787625,2443416,2344209,1774827,1682116,387360,381114,37219,33923,163718,166104,7696,6866,72596,74086,1838228,1746780,418500,414447,59907,56306,191677,194576,14864,13939,1927258,1867124,1323708,1266677,360851,355364,21360,20130,158565,160821,5621,5062,57153,59070,1373525,1318176,385128,381812,37143,35952,182364,185054,11274,10636,516158,477085,451119,415439,26509,25750,15859,13793,5153,5283,2075,1804,15443,15016,464703,428604,33372,32635,22764,20354,9313,9522,3590,3303
P,12,2018,28,4854974,2472365,2382609,1804507,1714858,384332,381855,36846,33593,169839,174379,7926,7168,68915,70756,1864564,1776741,412758,413167,58505,55288,197444,201674,14872,13946,1953186,1909002,1350688,1302813,357546,355649,20759,19933,164464,169097,5726,5339,54003,56171,1397555,1351834,379390,380344,35718,35158,188087,192353,11197,10695,519179,473607,453819,412045,26786,26206,16087,13660,5375,5282,2200,1829,14912,14585,467009,424907,33368,32823,22787,20130,9357,9321,3675,3251
P,12,2018,29,4694289,2387989,2306300,1748560,1658321,364703,367271,35372,31984,168079,176023,7941,6874,63334,65827,1803873,1715673,390403,395954,55480,52300,193421,201730,14246,13268,1891943,1856314,1314827,1266556,339117,342344,19715,19074,162989,170858,5795,5179,49500,52303,1357887,1311960,358681,364850,33577,33346,184726,192954,10793,10311,496046,449986,433733,391765,25586,24927,15657,12910,5090,5165,2146,1695,13834,13524,445986,403713,31722,31104,21903,18954,8695,8776,3453,2957
P,12,2018,30,4569445,2318046,2251399,1709817,1627878,339219,346823,34504,30900,167572,176877,7652,6912,59282,62009,1761285,1681875,362651,373386,53348,50084,191782,201464,13797,12958,1829955,1811933,1282233,1245084,314747,322611,18908,18091,162629,171863,5575,5205,45863,49079,1321910,1287720,332215,343124,31619,31598,183361,192966,10439,10034,488091,439466,427584,382794,24472,24212,15596,12809,4943,5014,2077,1707,13419,12930,439375,394155,30436,30262,21729,18486,8421,8498,3358,2924
P,12,2018,31,4450340,2259369,2190971,1681031,1593985,319887,328982,32977,29763,162124,172257,7649,6669,55701,59315,1729224,1645695,341790,354052,50997,48347,184846,195798,13608,12559,1779771,1760846,1259718,1218657,296569,305633,17793,17349,157342,167586,5490,4997,42859,46624,1296550,1259184,312786,324851,29892,30275,176791,187819,10245,9685,479598,430125,421313,375328,23318,23349,15184,12414,4782,4671,2159,1672,12842,12691,432674,386511,29004,29201,21105,18072,8055,7979,3363,2874
P,12,2018,32,4425535,2243555,2181980,1679547,1596523,309190,321583,32588,29396,161384,171249,7545,6705,53301,56524,1725896,1645540,329518,345241,50047,47905,183277,193503,13198,12285,1764678,1752542,1258329,1221373,286252,298283,17364,16876,156588,166752,5394,4996,40751,44262,1293598,1259579,300988,316380,29030,29749,175276,185806,9888,9471,478877,429438,421218,375150,22938,23300,15224,12520,4796,4497,2151,1709,12550,12262,432298,385961,28530,28861,21017,18156,8001,7697,3310,2814
P,12,2018,33,4470766,2262687,2208079,1701915,1621260,306647,321111,32395,29481,162160,173923,7583,6797,51987,55507,1746899,1669427,326398,343607,49930,47738,183226,196103,13180,12551,1776954,1773754,1274290,1241270,283740,297952,16727,16862,157452,169331,5407,5177,39338,43162,1308074,1278553,297912,314742,28339,29644,175381,188300,9829,9790,485733,434325,427625,379990,22907,23159,15668,12619,4708,4592,2176,1620,12649,12345,438825,390874,28486,28865,21591,18094,7845,7803,3351,2761
P,12,2018,34,4395781,2213308,2182473,1667463,1603154,294772,314328,31551,29033,162382,175593,7293,6486,49847,53879,1710646,1649774,313157,335644,48524,47127,182802,197495,12848,12089,1739504,1751811,1249792,1225978,272865,291613,16442,16471,157684,171197,5177,4827,37544,41725,1282085,1261952,285914,307332,27642,29034,175033,189892,9564,9303,473804,430662,417671,377176,21907,22715,15109,12562,4698,4396,2116,1659,12303,12154,428561,387822,27243,28312,20882,18093,7769,7603,3284,2786
P,12,2018,35,4332506,2176000,2156506,1643477,1585031,286913,309096,31209,28752,158967,174339,7225,6557,48209,52731,1685146,1630618,304650,329546,47829,46955,178761,195645,12502,12149,1710645,1728922,1232969,1210693,265565,286434,16091,16159,154422,170051,5207,4913,36391,40672,1264179,1245650,278108,301508,27190,28795,171197,188208,9369,9360,465355,427584,410508,374338,21348,22662,15118,12593,4545,4288,2018,1644,11818,12059,420967,384968,26542,28038,20639,18160,7564,7437,3133,2789
P,12,2018,36,4398718,2205606,2193112,1669181,1614215,290005,314518,31579,29131,159298,175787,7279,6723,48264,52738,1710920,1659709,307629,335146,48551,47567,178856,196844,12678,12270,1729824,1753838,1249018,1229370,268331,291223,16270,16306,154606,171220,5214,4982,36385,40737,1280226,1264285,280767,306422,27626,29185,171170,189170,9504,9431,475782,439274,420163,384845,21674,23295,15309,12825,4692,4567,2065,1741,11879,12001,430694,395424,26862,28724,20925,18382,7686,7674,3174,2839
P,12,2018,37,4305852,2152952,2152900,1635437,1588896,282458,308921,29956,28150,151504,169898,7087,6259,46510,50776,1675476,1632679,299286,328905,46692,46064,170224,189899,12238,11687,1695466,1723649,1231382,1212445,261674,286519,15319,15669,147009,165411,5075,4570,35007,39035,1261276,1245932,273562,301174,26536,28097,162812,182421,9133,8889,457486,429251,404055,376451,20784,22402,14637,12481,4495,4487,2012,1689,11503,11741,414200,386747,25724,27731,20156,17967,7412,7478,3105,2798
P,12,2018,38,4394619,2201404,2193215,1672094,1616101,294002,321264,31040,28861,150176,169493,7249,6417,46843,51079,1712416,1660107,311083,341337,47959,47125,169009,189461,12570,11892,1725069,1753016,1251058,1229702,272627,298227,15824,16146,145456,164965,5100,4747,35004,39229,1280925,1263237,284570,312882,27110,28915,161262,181954,9321,9167,476335,440199,421036,386399,21375,23037,15216,12715,4720,4528,2149,1670,11839,11850,431491,396870,26513,28455,20849,18210,7747,7507,3249,2725
P,12,2018,39,4246435,2127055,2119380,1617241,1561485,283201,311129,29654,27500,146171,164791,6570,6099,44218,48376,1655403,1603019,299131,330150,45992,44913,163648,183731,11553,11225,1672557,1697100,1215678,1190769,262571,288978,15097,15306,141821,160546,4601,4556,32789,36945,1243728,1222244,273585,302642,25912,27476,156460,176607,8521,8675,454498,422280,401563,370716,20630,22151,14557,12194,4350,4245,1969,1543,11429,11431,411675,380775,25546,27508,20080,17437,7188,7124,3032,2550
P,12,2018,40,4027931,2007200,2020731,1529847,1491360,264298,294199,27535,26272,138234,158010,6081,5589,41205,45301,1565209,1530258,279122,311624,42888,42942,154608,175773,10530,10321,1579558,1615486,1151048,1135654,245234,273107,14232,14473,134101,153760,4335,4093,30608,34399,1177015,1164949,255534,285576,24460,26012,147825,168818,7843,7889,427642,405245,378799,355706,19064,21092,13303,11799,4133,4250,1746,1496,10597,10902,388194,365309,23588,26048,18428,16930,6783,6955,2687,2432
P,12,2018,41,4036052,2007651,2028401,1537283,1502892,260845,292278,27941,26607,135480,156531,6000,5668,40102,44425,1571683,1540821,275097,309349,43191,43244,151325,173887,10418,10365,1578221,1618112,1156030,1141360,242478,271502,14498,14919,131279,152362,4265,4176,29671,33793,1181166,1169963,252203,283675,24707,26543,144553,167092,7743,7938,429430,410289,381253,361532,18367,20776,13443,11688,4201,4169,1735,1492,10431,10632,390517,370858,22894,25674,18484,16701,6772,6795,2675,2427
P,12,2018,42,3883937,1928453,1955484,1473641,1448445,248139,278762,26814,25236,136004,155803,5655,5277,38200,41961,1506509,1484146,261212,294586,41339,41161,151310,172379,10001,9758,1513090,1554365,1104414,1093979,230436,258941,13921,14059,131979,151715,4039,3866,28301,31805,1128474,1120753,239240,270162,23666,25199,144874,165700,7462,7464,415363,401119,369227,354466,17703,19821,12893,11177,4025,4088,1616,1411,9899,10156,378035,363393,21972,24424,17673,15962,6436,6679,2539,2294
P,12,2018,43,3915586,1946986,1968600,1488255,1457923,250785,281468,26639,25421,139533,158586,5488,5192,36286,40010,1519329,1492002,263353,296270,40749,40723,153947,174501,9431,9395,1532142,1568562,1118374,1103438,233554,262028,13734,14208,135549,154546,3953,3836,26978,30506,1141179,1129203,242071,272486,23339,24975,147716,168082,7099,7203,414844,400038,369881,354485,17231,19440,12905,11213,3984,4040,1535,1356,9308,9504,378150,362799,21282,23784,17410,15748,6231,6419,2332,2192
P,12,2018,44,3930075,1953560,1976515,1498746,1471004,248965,280186,26528,25058,139165,156691,5472,4999,34684,38577,1528250,1503686,260656,294351,40289,40158,152960,171930,9421,8992,1544942,1580291,1132838,1118300,232725,261753,13731,14075,135382,152842,3996,3687,26270,29634,1154970,1143113,240917,271875,23174,24827,147228,165953,7182,6916,408618,396224,365908,352704,16240,18433,12797,10983,3783,3849,1476,1312,8414,8943,373280,360573,19739,22476,17115,15331,5732,5977,2239,2076
P,12,2018,45,3837911,1897272,1940639,1454328,1442198,242806,276544,25172,24582,136428,155334,5048,4944,33490,37037,1482760,1473417,253899,289981,38515,39180,149928,170084,8815,8873,1512778,1560885,1109673,1103939,227647,258927,13203,13991,132974,151610,3722,3676,25559,28742,1131112,1127894,235338,268654,22582,24612,144609,164330,6810,6846,384494,379754,344655,338259,15159,17617,11969,10591,3454,3724,1326,1268,7931,8295,351648,345523,18561,21327,15933,14568,5319,5754,2005,2027
P,12,2018,46,3995140,1974549,2020591,1517448,1507156,254639,289113,26027,25021,137838,157070,5096,4934,33501,37297,1545786,1538587,265354,302396,39874,40186,151241,171763,8864,8879,1587672,1637594,1170309,1165625,239602,271530,13847,14371,134273,153350,3798,3668,25843,29050,1191929,1189794,247165,281159,23780,25477,145889,166090,6832,6921,386877,382997,347139,341531,15037,17583,12180,10650,3565,3720,1298,1266,7658,8247,353857,348793,18189,21237,16094,14709,5352,5673,2032,1958
P,12,2018,47,4177905,2066028,2111877,1609692,1597223,259891,296109,25705,25488,132195,150589,5114,4782,33431,37686,1637915,1629026,270517,309325,39807,41269,145364,165042,8934,8841,1689097,1737887,1271301,1263700,245203,279140,14205,14919,128613,147017,3765,3603,26010,29508,1293017,1288338,252768,288703,24501,26681,140038,159549,6907,6938,376931,373990,338391,333523,14688,16969,11500,10569,3582,3572,1349,1179,7421,8178,344898,340688,17749,20622,15306,14588,5326,5493,2027,1903
